paper_id,title,authors,year,venue,doi,abstract,keywords,source_db,export_file,is_preprint,version_group_id
b7dff86d03e5,Competition between nematic fluctuations and superconductivity in cuprate superconductors: Quantum Monte Carlo study of a three-orbital Hubbard model,Fang S.C.,2026,Physica B Condensed Matter,10.1016/j.physb.2026.418335,,,scopus,api_search_scopus.json,0,
5dc74137bf9d,Fast and memory-efficient strong simulation of noisy adaptive linear optical circuits,Goubault De Brugière T.,2026,Computer Physics Communications,10.1016/j.cpc.2025.110016,,,scopus,api_search_scopus.json,0,
4aff57dad06e,DynHeMat: A program for zero-point averaged dynamics of pure and doped helium nanodroplets,Bonhommeau D.A.,2026,Computer Physics Communications,10.1016/j.cpc.2025.110014,,,scopus,api_search_scopus.json,0,
cef83763140b,Gender-specific gut microbiota alterations in adolescent C57BL/6 mice following prenatal alcohol exposure,Baldi S.,2026,Food and Chemical Toxicology,10.1016/j.fct.2026.115929,,,scopus,api_search_scopus.json,0,
c491c443c40c,Reprogramming SREBP1-dependent lipogenesis and inflammation in high-risk breast with licochalcone A: A novel path to cancer prevention,Hajirahimkhan A.,2026,International Journal of Cancer,10.1002/ijc.70226,,,scopus,api_search_scopus.json,0,
edb38304d1d7,Determining the sex of store-bought beef to distinguish between endogenous and exogenous hormone residues,Trott J.F.,2026,Meat Science,10.1016/j.meatsci.2026.110040,,,scopus,api_search_scopus.json,0,
4a5f30652937,Insights into microbial carbon sequestration mechanisms in the Eastern Arabian Sea using metagenomic analysis,S H.,2026,Marine Environmental Research,10.1016/j.marenvres.2026.107903,,,scopus,api_search_scopus.json,0,
a09fb039fe16,Phenolic compounds' impact on gut microbiota: Insights from in vitro batch fecal fermentation for composition modulation,Pais A.C.S.,2026,Food Research International,10.1016/j.foodres.2025.118167,,,scopus,api_search_scopus.json,0,
04a98762177a,Uniformity Bias in Ground-State Sampling Induced by Replica Alignment in Quantum Monte Carlo for Quantum Annealing,Maruyama N.,2026,Journal of the Physical Society of Japan,10.7566/JPSJ.95.034001,,,scopus,api_search_scopus.json,0,
e2b38bb594d9,Room-temperature spin organic light-emitting diodes based on two-dimensional Dion–Jacobson perovskites,Hsu C.A.,2026,Journal of Materials Chemistry C,10.1039/d5tc03243a,,,scopus,api_search_scopus.json,0,
7aad35fe5080,Ordered Weighted Average Operators Into Deep Learning and Quantum Computing for Algorithmic Trading,Alaminos D.,2026,Intelligent Systems in Accounting Finance and Management,10.1002/isaf.70033,,,scopus,api_search_scopus.json,0,
e3efe8612f0d,Quantum artificial intelligence: A comprehensive survey,Jiang H.,2026,Meta Radiology,10.1016/j.metrad.2026.100205,,,scopus,api_search_scopus.json,0,
c4e81849703b,Voxel-scale quantum state control in nanorod ensembles using reconfigurable needle beams,Mantashian G.A.,2026,Jphys Photonics,10.1088/2515-7647/ae392d,,,scopus,api_search_scopus.json,0,
11eb09173e77,Observation of renormalization group invariance in symmetry-restored nuclear lattice effective field theory,Shi J.A.,2026,Physics Letters Section B Nuclear Elementary Particle and High Energy Physics,10.1016/j.physletb.2026.140303,,,scopus,api_search_scopus.json,0,
eb87688e3863,Quantum Frontiers in the Battle for Information Integrity,Loia V.,2026,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,10.1002/widm.70067,,,scopus,api_search_scopus.json,0,
851cb5f085fa,A survey on secure multi-party computation techniques based on private set intersection,Meng G.,2026,Computer Standards and Interfaces,10.1016/j.csi.2025.104067,,,scopus,api_search_scopus.json,0,
1cd9034ecfba,Cerebrospinal Fluid Liquid Biopsy Enables Targeted Therapy Without Tissue Diagnosis in Pediatric Low-Grade Gliomas With BRAF V600E Mutation,Sultan H.,2026,Pediatric Blood and Cancer,10.1002/1545-5017.70093,,,scopus,api_search_scopus.json,0,
fb88b0b781c2,Preparations for quantum computing in hadron physics,Galvez-Viruet J.J.,2026,International Journal of Modern Physics A,10.1142/S0217751X26300036,,,scopus,api_search_scopus.json,0,
5c7e12ca1a77,Scalable Quantum Monte Carlo Method for Polariton Chemistry via Mixed Block Sparsity and Tensor Hypercontraction Method,Zhang Y.,2026,Journal of Chemical Theory and Computation,10.1021/acs.jctc.5c01925,,,scopus,api_search_scopus.json,0,
2635454dffb5,Frustrated Rydberg Atom Arrays Meet Cavity QED: Emergence of the Superradiant Clock Phase,Liang Y.,2026,Physical Review Letters,10.1103/m14q-xbzc,,,scopus,api_search_scopus.json,0,
7557b059e4e8,Pseudocriticality in Antiferromagnetic Spin Chains,Kumar S.,2026,Physical Review Letters,10.1103/vlzz-gzy5,,,scopus,api_search_scopus.json,0,
9c265214ef4e,Cefiderocol-resistant Aeromonas with expanded Resistomes in German hospital wastewater: Phenotypic and genomic evidence from the environment–clinical Interface,Savin M.,2026,Science of the Total Environment,10.1016/j.scitotenv.2026.181478,,,scopus,api_search_scopus.json,0,
5e18190f3b7d,Quantum Generative Model on Bicycle-sharing System and an Application,Nemoto F.,2026,Journal of the Physical Society of Japan,10.7566/JPSJ.95.024003,,,scopus,api_search_scopus.json,0,
fd8db89bf46f,Solving linear and nonlinear Caputo fractional differential equations with a quantum pseudo-spectral approach,Abbasbandy S.,2026,Applied Mathematics and Computation,10.1016/j.amc.2025.129726,,,scopus,api_search_scopus.json,0,
dedf215c83e9,QMeCha: Quantum Monte Carlo package for fermions in embedding environments,Barborini M.,2026,Journal of Chemical Physics,10.1063/5.0311994,,,scopus,api_search_scopus.json,0,
cbb2e447f362,Beyond Brillouin’s Theorem: On the Importance of Single Excitations in Jastrow-Correlated Wave Functions,Bröcker F.,2026,Journal of Chemical Theory and Computation,10.1021/acs.jctc.5c02017,,,scopus,api_search_scopus.json,0,
14fab5d55a07,Machine-learning-guided design of MOF-based electrocatalysts for sustainable ammonia production,Han B.,2026,Chemical Communications,10.1039/d5cc07118f,,,scopus,api_search_scopus.json,0,
147057320656,Detecting underlying symmetry-protected topological phases via strange correlators and edge engineering,Wang Z.,2026,Physical Review B,10.1103/k8vn-x1k8,,,scopus,api_search_scopus.json,0,
cfbdceb7bb22,Environmental reservoirs account for high levels of carbapenem resistance genes in wastewater,Schussman M.K.,2026,Microbiology Spectrum,10.1128/spectrum.01737-25,,,scopus,api_search_scopus.json,0,
bf7b93f600c8,Comparative performance analysis of quantum machine learning architectures for credit card fraud detection,El Alami M.,2026,Applied Intelligence,10.1007/s10489-026-07110-7,,,scopus,api_search_scopus.json,0,
26a3dbcb4e2c,Acceleration of the CASINO quantum Monte Carlo software using graphics processing units and OpenACC,Thorpe B.,2026,Computer Physics Communications,10.1016/j.cpc.2025.109900,,,scopus,api_search_scopus.json,0,
15c2c7f3ef8c,Scalable hybrid quantum Monte Carlo simulation of U(1) gauge field coupled to fermions on GPU,Feng K.,2026,Scipost Physics,10.21468/SciPostPhys.20.2.060,,,scopus,api_search_scopus.json,0,
d38ce7283916,Screening in the Heitler-London Model: Revisiting the Bonding and Antibonding States of the Hydrogen Molecule,da Silva W.P.,2026,Brazilian Journal of Physics,10.1007/s13538-025-01935-2,,,scopus,api_search_scopus.json,0,
2588045b91db,Quantum generative modeling for financial time series with temporal correlations,Dechant D.,2026,Machine Learning Science and Technology,10.1088/2632-2153/ae39a2,,,scopus,api_search_scopus.json,0,
330e8dd0e0d4,QuPepFold: A python package for hybrid quantum-classical protein folding simulations with CVaR-optimized VQE,Uttarkar A.,2026,Plos One,10.1371/journal.pone.0342012,,,scopus,api_search_scopus.json,0,
a3fd9a7b6215,Absence of topological order in the U(1) checkerboard toric code,Vieweg M.,2026,Scipost Physics,10.21468/SciPostPhys.20.2.056,,,scopus,api_search_scopus.json,0,
37c6d77e743c,Hybrid EFRG-DPIR approach to quantum criticality in the spin-1/2 transverse Ising model: Frustration effects on Tc and Ωc in 1D-3D lattices,de Albuquerque D.F.,2026,Physica A Statistical Mechanics and Its Applications,10.1016/j.physa.2025.131219,,,scopus,api_search_scopus.json,0,
28cd858e9da6,A Review of Routing and Resource Optimization in Quantum Networks,Shaon M.S.H.,2026,Electronics Switzerland,10.3390/electronics15030557,,,scopus,api_search_scopus.json,0,
0f7856a5d245,Qnnformer: quantum-enhanced neural networks with multi-attention mechanisms for long-term time series forecasting,Tang Y.,2026,Quantum Information Processing,10.1007/s11128-026-05085-5,,,scopus,api_search_scopus.json,0,
b7039c6b8883,A 4T1C Cryogenic Inverse CMOS Memristor Emulator For Quantum Computing Application,Paul S.,2026,AEU International Journal of Electronics and Communications,10.1016/j.aeue.2025.156157,,,scopus,api_search_scopus.json,0,
437af8ea4599,Mapping Quantum Computing Techniques for NP-Hard Problems in Operations Management and Operations Research,Assad D.B.N.,2026,Engineering Reports,10.1002/eng2.70604,,,scopus,api_search_scopus.json,0,
c05cd985bd1b,Cryptanalysis of the Quantum Blind Signature Scheme for Supply Chain Finance and Its Improvement,Zhang J.H.,2026,Advanced Quantum Technologies,10.1002/qute.202500785,,,scopus,api_search_scopus.json,0,
08b72d7f154e,User-driven cross cloud-domain authentication and key agreement scheme with quantum entanglement swapping,Xu X.,2026,International Journal of Quantum Information,10.1142/S0219749926500036,,,scopus,api_search_scopus.json,0,
8abd2e5935e1,"First Plastome Sequences of Two Endemic Taxa of Orbea Haw. from the Arabian Peninsula: Comparative Genomics and Phylogenetic Relationships Within the Tribe Ceropegieae (Asclepiadoideae, Apocynaceae)",Alharbi S.A.,2026,Biology,10.3390/biology15030223,,,scopus,api_search_scopus.json,0,
db887aea2e65,Identification of Resistance Genes in Breast Cancer Cells Treated with Fulvestrant and Ribociclib via Retroviral Screening and Integration Site Sequencing,Huang Z.,2026,Cells,10.3390/cells15030260,,,scopus,api_search_scopus.json,0,
a57d58b35ebc,"Resolving cognitive heterogeneity in white matter hyperintensities through integrated analyses of microbiome, metabolome, and brain glymphatic function",Xu X.,2026,Alzheimer S and Dementia,10.1002/alz.71201,,,scopus,api_search_scopus.json,0,
66f4b861d793,Diet-Induced Modulation of Gut Microbiota Affects Meat Quality in Grass Carp (Ctenopharyngodon idellus),Chen W.,2026,Microorganisms,10.3390/microorganisms14020504,,,scopus,api_search_scopus.json,0,
fe9a0b2731a0,Genomic insights and molecular epidemiology through whole genome sequencing in clinical Serratia marcescens ST-367 isolated from the Kingdom of Bahrain,Ahmad N.,2026,Journal of Infection and Public Health,10.1016/j.jiph.2025.103087,,,scopus,api_search_scopus.json,0,
6fce5a97d50f,Polystyrene microplastics disrupt skeletal development in marine medaka Oryzias melastigma,Liu C.,2026,Environmental Pollution,10.1016/j.envpol.2025.127498,,,scopus,api_search_scopus.json,0,
6e93ca849de1,Comparative Genomic and Transcriptomic Analysis Reveals Why Paenarthrobacter Strains Are Specialists in the Degradation of the Fungicide Iprodione,Michelioudakis V.,2026,Microbial Biotechnology,10.1111/1751-7915.70319,,,scopus,api_search_scopus.json,0,
add2a0414a40,Ligilactobacillus agilis LA-V4 Isolated from Vulture Fecal Isolate: A Novel Probiotic Candidate with Broad-Spectrum Antibacterial Activity,Li S.,2026,Pathogens,10.3390/pathogens15020148,,,scopus,api_search_scopus.json,0,
66c93b505cb0,Disease- and chemotherapy-associated salivary microbiome changes in breast cancer patients,Kaja E.,2026,Breast Cancer Research and Treatment,10.1007/s10549-026-07902-y,,,scopus,api_search_scopus.json,0,
8e7d94091fa4,Selenomethionine mitigation of methylmercury-induced epigenetic and transcriptomic alterations in rainbow trout brain: A toxicogenomic survey,Bidon M.,2026,Aquatic Toxicology,10.1016/j.aquatox.2026.107706,,,scopus,api_search_scopus.json,0,
6ad10d808274,The 129S1/SvImJ Mouse Strain Is Resistant to the Effects of Early Embryonic Alcohol and Other Sonic Hedgehog Inhibitors,Lapham R.L.,2026,Birth Defects Research,10.1002/bdr2.70020,,,scopus,api_search_scopus.json,0,
2c56ffae6f6e,A sprayable TQ/Ce6@SAB/F-gel for accelerating wound healing via hypoxia-tolerant photodynamic therapy and immune–metabolic pathway,Li M.,2026,Biomaterials,10.1016/j.biomaterials.2025.123602,,,scopus,api_search_scopus.json,0,
a519a5621884,Advancing Stock Price Prediction and Algorithmic Trading: Quantum Machine Learning for High-Frequency Optimization,Sharmila C.,2026,International Research Journal of Multidisciplinary Technovation,10.54392/irjmt26114,,,scopus,api_search_scopus.json,0,
d81149894a49,Ab initiocalculation of atomic solid hydrogen phases based on Gutzwiller many-body wave functions,Ye Z.,2026,Journal of Physics Condensed Matter an Institute of Physics Journal,10.1088/1361-648X/ae35b7,,,scopus,api_search_scopus.json,0,
f4a422254eb5,A small technology for big health: Blocking the potential spread of antibiotic resistomes from home composting of food waste by mature compost,Xia R.,2026,Waste Management,10.1016/j.wasman.2025.115312,,,scopus,api_search_scopus.json,0,
6fc6839777e7,Limitations of quantum hardware for molecular energy estimation using VQE,Carreras A.,2026,Physical Chemistry Chemical Physics,10.1039/d5cp03907j,,,scopus,api_search_scopus.json,0,
5baedafc7175,Excited states in auxiliary field quantum Monte Carlo,Mahajan A.,2026,Journal of Chemical Physics,10.1063/5.0302374,,,scopus,api_search_scopus.json,0,
2d770606f0a8,Observation of emergent scaling of spin–charge correlations at the onset of the pseudogap,Chalopin T.,2026,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2525539123,,,scopus,api_search_scopus.json,0,
dd844010f535,Efficient Magic State Cultivation on &Ropf;&Popf;,Chen Z.H.,2026,Prx Quantum,10.1103/9kys-3whh,,,scopus,api_search_scopus.json,0,
a2b8635dc444,Deconfined pseudocriticality in a model spin-1 quantum antiferromagnet,Vijigiri V.,2026,Journal of Physics Condensed Matter an Institute of Physics Journal,10.1088/1361-648X/ae334d,,,scopus,api_search_scopus.json,0,
414078f00848,Regulating Lanthanide Single-Molecule Magnets with Coordination Geometry and Organometallic Chemistry,Jin P.B.,2026,Accounts of Chemical Research,10.1021/acs.accounts.5c00668,,,scopus,api_search_scopus.json,0,
f67a5f3818a0,Metal–metal bonds inside fullerenes,Jiang Z.,2026,Chemical Communications,10.1039/d5cc06152k,,,scopus,api_search_scopus.json,0,
09e06fc9c90b,Heterochromatin epimutations impose mitochondrial dysfunction to confer antifungal resistance,Fellas A.,2026,EMBO Journal,10.1038/s44318-025-00649-0,,,scopus,api_search_scopus.json,0,
d963c92669a4,Gut microbiota and metabolic disruption induced by food chain-transferred nanoplastics: A mediating role of CYP26A1 in retinoic acid toxicity,Qu X.,2026,Ecotoxicology and Environmental Safety,10.1016/j.ecoenv.2026.119806,,,scopus,api_search_scopus.json,0,
784d6ad7c411,Fidelity zeros and Lee-Yang theory of quantum phase transitions,Gu T.Y.,2026,Physical Review B,10.1103/3x34-f53v,,,scopus,api_search_scopus.json,0,
da6f4488f10c,Noncovalent Interaction Energies with Phaseless Auxiliary-Field Quantum Monte Carlo,Awasthi D.,2026,Journal of Chemical Theory and Computation,10.1021/acs.jctc.5c01477,,,scopus,api_search_scopus.json,0,
052ff5863121,Interplay of unidirectional quantum strings in a kagome Rydberg atom array,Xu W.,2026,Physical Review B,10.1103/8dxp-tq9b,,,scopus,api_search_scopus.json,0,
231c3cf6c076,Determining the Ensemble N-Representability of Reduced Density Matrices,Oña O.B.,2026,Journal of Chemical Theory and Computation,10.1021/acs.jctc.5c01788,,,scopus,api_search_scopus.json,0,
2acf37080f2a,Detecting the largest correlations for many-body systems using the correlation density matrix: A quantum Monte Carlo approach,Chincholi A.,2026,Physical Review B,10.1103/fn6m-fbw2,,,scopus,api_search_scopus.json,0,
999e669e7e09,ROS-mediated senescence and autophagy inhibition drive 5-FU/Aumolertinib synergy in colorectal cancer,Liu P.,2026,European Journal of Pharmacology,10.1016/j.ejphar.2025.178448,,,scopus,api_search_scopus.json,0,
546b77cb61a3,Intraspecific complexity in mercury contamination of two harvested fishes revealed by genetics: Food security and conservation implications,Gibelli J.,2026,Science of the Total Environment,10.1016/j.scitotenv.2025.181133,,,scopus,api_search_scopus.json,0,
7ef52f9c9281,Adaptive quantum dynamics with the time-dependent variational Monte Carlo method,Salioni R.,2026,Physical Review B,10.1103/qz9c-rrvh,,,scopus,api_search_scopus.json,0,
ebbd3a00296a,Two-state reaction path search using a quantum Monte Carlo-inspired approach,Tikhonov D.S.,2026,Journal of Chemical Physics,10.1063/5.0293846,,,scopus,api_search_scopus.json,0,
9ed0a14bec6f,Effects of basis sets and tight d-functions in quantum Monte Carlo and CCSD(T) calculations with pseudopotentials,Huang Z.,2026,Journal of Chemical Physics,10.1063/5.0304913,,,scopus,api_search_scopus.json,0,
d5ef53b4aaaa,Spectra of magnetoroton and chiral graviton modes of the fractional Chern insulator,Long M.,2026,Physical Review B,10.1103/bjrf-b8s9,,,scopus,api_search_scopus.json,0,
4032004d0d25,Host–microbiome mutualism drives urea carbon salvage and acetogenesis during hibernation,Regan M.D.,2026,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2518978123,,,scopus,api_search_scopus.json,0,
4ec0baabe4f3,Mitigating measurement crosstalk via pulse shaping,Gao Y.,2026,Applied Physics Letters,10.1063/5.0301068,,,scopus,api_search_scopus.json,0,
edceb6dcb49a,Ground state phase diagram and Haldane-like symmetry-protected phase in the S = 1/2 Heisenberg model on the two-dimensional square-hexagon-octagon lattice,Luo Y.,2026,Physical Review B,10.1103/ycsq-w3fr,,,scopus,api_search_scopus.json,0,
d1d94604a9f6,Quantum Monte Carlo simulations,Jung H.,2026,Advances in Computers,10.1016/bs.adcom.2025.07.008,,,scopus,api_search_scopus.json,0,
27db40cbbeff,"Quantum Computing’s Role in Finance, Consumer Behaviour, Blockchain, Digital Marketing, Stock Market Predictions",Jain A.,2026,Studies in Big Data,10.1007/978-3-032-00586-1_14,,,scopus,api_search_scopus.json,0,
9ee4aaf0f745,Quantum advantage for multi-option portfolio pricing and valuation adjustments,Yu Han J.,2026,Quantitative Finance,10.1080/14697688.2026.2614573,,,scopus,api_search_scopus.json,0,
0fd25bb2fc0b,Quantum optimization techniques and applications,Lee E.,2026,Advances in Computers,10.1016/bs.adcom.2025.06.001,,,scopus,api_search_scopus.json,0,
de8a36411074,Transforming machine learning: An exploration of quantum algorithms and their applications,Naga Pawan Y.V.R.,2026,Advances in Computers,10.1016/bs.adcom.2025.06.005,,,scopus,api_search_scopus.json,0,
bba249f2350e,Transforming Big Data with Quantum Computing: Algorithmic Innovations and Applications,Mehta P.S.,2026,Studies in Big Data,10.1007/978-3-032-00586-1_15,,,scopus,api_search_scopus.json,0,
d3bab0891316,Artificial intelligence in financial market prediction: advancements in machine learning for stock price forecasting,Rohan A.,2026,Frontiers in Artificial Intelligence,10.3389/frai.2025.1696423,,,scopus,api_search_scopus.json,0,
d82af049476e,IQNN-CS: Interpretable Quantum Neural Network for Credit Scoring,Khan A.S.,2026,Communications in Computer and Information Science,10.1007/978-3-032-13855-2_8,,,scopus,api_search_scopus.json,0,
24ca4814e7f2,Quantum Algorithms for Optimization Problems,Muhamediyeva D.,2026,Lecture Notes in Computer Science,10.1007/978-3-031-95296-8_17,,,scopus,api_search_scopus.json,0,
5e831b090a7f,Quantum Computing Models for Financial Analysis,Herrero-Gómez P.,2026,Lecture Notes in Networks and Systems,10.1007/978-3-032-08381-4_14,,,scopus,api_search_scopus.json,0,
91ff4ce120da,Quantum Applications in the Business Landscape: Potentials of the Upcoming Era of Digital Transformation,Šmaguc T.,2026,Lecture Notes in Networks and Systems,10.1007/978-3-032-10721-3_37,,,scopus,api_search_scopus.json,0,
14609d54be5e,Monte Carlo Particle Transport on Quantum Computers,Olivier N.,2026,Communications in Computer and Information Science,10.1007/978-3-032-13855-2_17,,,scopus,api_search_scopus.json,0,
3751a9842233,"1st International Conference on Quantum Engineering Sciences and Technologies for Industry and Services, QUEST-IS 2025",,2026,Communications in Computer and Information Science,,,,scopus,api_search_scopus.json,0,
ce66fa96d917,A Novel Decomposition-Ensemble Approach for Forecasting Stock Price With Quantum Neural Network and Big Data,Liu S.,2026,Journal of Forecasting,10.1002/for.70047,,,scopus,api_search_scopus.json,0,
2dd88244e56b,Harnessing Bayesian Statistics to Accelerate Iterative Quantum Amplitude Estimation,Li Q.,2026,Quantum,10.22331/q-2026-01-14-1962,,,scopus,api_search_scopus.json,0,
1740cf4ef565,A Comparative Analysis of Classical and Quantum Computing Models for Email Spam Classification,Yelamali V.,2026,Lecture Notes in Electrical Engineering,10.1007/978-981-95-2901-8_27,,,scopus,api_search_scopus.json,0,
5339731abdf9,Nested Qubit Routing,Dhankhar H.,2026,Communications in Computer and Information Science,10.1007/978-3-032-15931-1_6,,,scopus,api_search_scopus.json,0,
