paper_id,title,authors,year,venue,doi,abstract,keywords,source_db,export_file,is_preprint,version_group_id
24946c5b6c21,Towards Quantum Advantage in Financial Market Risk using Quantum Gradient Algorithms,Nikitas Stamatopoulos; Guglielmo Mazzola; Stefan Woerner; William J. Zeng,2021,arXiv,10.22331/q-2022-07-20-770,"We introduce a quantum algorithm to compute the market risk of financial derivatives. Previous work has shown that quantum amplitude estimation can accelerate derivative pricing quadratically in the target error and we extend this to a quadratic error scaling advantage in market risk computation. We show that employing quantum gradient estimation algorithms can deliver a further quadratic advantage in the number of the associated market sensitivities, usually called greeks. By numerically simulating the quantum gradient estimation algorithms on financial derivatives of practical interest, we demonstrate that not only can we successfully estimate the greeks in the examples studied, but that the resource requirements can be significantly lower in practice than what is expected by theoretical complexity bounds. This additional advantage in the computation of financial market risk lowers the estimated logical clock rate required for financial quantum advantage from Chakrabarti et al. [Quantum 5, 463 (2021)] by a factor of ~7, from 50MHz to 7MHz, even for a modest number of greeks by industry standards (four). Moreover, we show that if we have access to enough resources, the quantum algorithm can be parallelized across 60 QPUs, in which case the logical clock rate of each device required to achieve the same overall runtime as the serial execution would be ~100kHz. Throughout this work, we summarize and compare several different combinations of quantum and classical approaches that could be used for computing the market risk of financial derivatives.",quant-ph; q-fin.CP,arxiv,api_search_arxiv.json,1,
7e0bccd34042,Quantum Machine Learning methods for Fourier-based distribution estimation with application in option pricing,Fernando Alonso; Álvaro Leitao; Carlos Vázquez,2025,arXiv,,"The ongoing progress in quantum technologies has fueled a sustained exploration of their potential applications across various domains. One particularly promising field is quantitative finance, where a central challenge is the pricing of financial derivatives-traditionally addressed through Monte Carlo integration techniques. In this work, we introduce two hybrid classical-quantum methods to address the option pricing problem. These approaches rely on reconstructing Fourier series representations of statistical distributions from the outputs of Quantum Machine Learning (QML) models based on Parametrized Quantum Circuits (PQCs). We analyze the impact of data size and PQC dimensionality on performance. Quantum Accelerated Monte Carlo (QAMC) is employed as a benchmark to quantitatively assess the proposed models in terms of computational cost and accuracy in the extraction of Fourier coefficients. Through the numerical experiments, we show that the proposed methods achieve remarkable accuracy, becoming a competitive quantum alternative for derivatives valuation.",quant-ph; math.RT; q-fin.CP,arxiv,api_search_arxiv.json,1,
b10591681791,Enhancing Knapsack-based Financial Portfolio Optimization Using Quantum Approximate Optimization Algorithm,Chansreynich Huot; Kimleang Kea; Tae-Kyung Kim; Youngsun Han,2024,arXiv,,"Portfolio optimization is a primary component of the decision-making process in finance, aiming to tactfully allocate assets to achieve optimal returns while considering various constraints. Herein, we proposed a method that uses the knapsack-based portfolio optimization problem and incorporates the quantum computing capabilities of the quantum walk mixer with the quantum approximate optimization algorithm (QAOA) to address the challenges presented by the NP-hard problem. Additionally, we present the sequential procedure of our suggested approach and demonstrate empirical proof to illustrate the effectiveness of the proposed method in finding the optimal asset allocations across various constraints and asset choices. Moreover, we discuss the effectiveness of the QAOA components in relation to our proposed method. Consequently, our study successfully achieves the approximate ratio of the portfolio optimization technique using a circuit layer of p>=3, compared to the classical best-known solution of the knapsack problem. Our proposed methods potentially contribute to the growing field of quantum finance by offering insights into the potential benefits of employing quantum algorithms for complex optimization tasks in financial portfolio management.",quant-ph,arxiv,api_search_arxiv.json,1,
76ee3cb38743,Quantum Speedup of Monte Carlo Integration with respect to the Number of Dimensions and its Application to Finance,Kazuya Kaneko; Koichi Miyamoto; Naoyuki Takeda; Kazuyoshi Yoshino,2020,arXiv,,"Monte Carlo integration using quantum computers has been widely investigated, including applications to concrete problems. It is known that quantum algorithms based on quantum amplitude estimation (QAE) can compute an integral with a smaller number of iterative calls of the quantum circuit which calculates the integrand, than classical methods call the integrand subroutine. However, the issues about the iterative operations in the integrand circuit have not been discussed so much. That is, in the high-dimensional integration, many random numbers are used for calculation of the integrand and in some cases similar calculations are repeated to obtain one sample value of the integrand. In this paper, we point out that we can reduce the number of such repeated operations by a combination of the nested QAE and the use of pseudorandom numbers (PRNs), if the integrand has the separable form with respect to contributions from distinct random numbers. The use of PRNs, which the authors originally proposed in the context of the quantum algorithm for Monte Carlo, is the key factor also in this paper, since it enables parallel computation of the separable terms in the integrand. Furthermore, we pick up one use case of this method in finance, the credit portfolio risk measurement, and estimate to what extent the complexity is reduced.",quant-ph; q-fin.RM,arxiv,api_search_arxiv.json,1,
a86597b29641,Monte Carlo Tree Search based Hybrid Optimization of Variational Quantum Circuits,Jiahao Yao; Haoya Li; Marin Bukov; Lin Lin; Lexing Ying,2022,arXiv,,"Variational quantum algorithms stand at the forefront of simulations on near-term and future fault-tolerant quantum devices. While most variational quantum algorithms involve only continuous optimization variables, the representational power of the variational ansatz can sometimes be significantly enhanced by adding certain discrete optimization variables, as is exemplified by the generalized quantum approximate optimization algorithm (QAOA). However, the hybrid discrete-continuous optimization problem in the generalized QAOA poses a challenge to the optimization. We propose a new algorithm called MCTS-QAOA, which combines a Monte Carlo tree search method with an improved natural policy gradient solver to optimize the discrete and continuous variables in the quantum circuit, respectively. We find that MCTS-QAOA has excellent noise-resilience properties and outperforms prior algorithms in challenging instances of the generalized QAOA.",quant-ph; cond-mat.quant-gas; cs.LG; physics.comp-ph,arxiv,api_search_arxiv.json,1,
ad0844abb348,PO-QA: A Framework for Portfolio Optimization using Quantum Algorithms,Kamila Zaman; Alberto Marchisio; Muhammad Kashif; Muhammad Shafique,2024,arXiv,,"Portfolio Optimization (PO) is a financial problem aiming to maximize the net gains while minimizing the risks in a given investment portfolio. The novelty of Quantum algorithms lies in their acclaimed potential and capability to solve complex problems given the underlying Quantum Computing (QC) infrastructure. Utilizing QC's applicable strengths to the finance industry's problems, such as PO, allows us to solve these problems using quantum-based algorithms such as Variational Quantum Eigensolver (VQE) and Quantum Approximate Optimization Algorithm (QAOA). While the Quantum potential for finance is highly impactful, the architecture and composition of the quantum circuits have not yet been properly defined as robust financial frameworks/algorithms as state of the art in present literature for research and design development purposes. In this work, we propose a novel scalable framework, denoted PO-QA, to systematically investigate the variation of quantum parameters (such as rotation blocks, repetitions, and entanglement types) to observe their subtle effect on the overall performance. In our paper, the performance is measured and dictated by convergence to similar ground-state energy values for resultant optimal solutions by each algorithm variation set for QAOA and VQE to the exact eigensolver (classical solution). Our results provide effective insights into comprehending PO from the lens of Quantum Machine Learning in terms of convergence to the classical solution, which is used as a benchmark. This study paves the way for identifying efficient configurations of quantum circuits for solving PO and unveiling their inherent inter-relationships.",quant-ph; q-fin.PM,arxiv,api_search_arxiv.json,1,
3d5ea7697e65,Credit Risk Analysis using Quantum Computers,Daniel J. Egger; Ricardo Gacía Gutiérrez; Jordi Cahué Mestre; Stefan Woerner,2019,arXiv,,"We present and analyze a quantum algorithm to estimate credit risk more efficiently than Monte Carlo simulations can do on classical computers. More precisely, we estimate the economic capital requirement, i.e. the difference between the Value at Risk and the expected value of a given loss distribution. The economic capital requirement is an important risk metric because it summarizes the amount of capital required to remain solvent at a given confidence level. We implement this problem for a realistic loss distribution and analyze its scaling to a realistic problem size. In particular, we provide estimates of the total number of required qubits, the expected circuit depth, and how this translates into an expected runtime under reasonable assumptions on future fault-tolerant quantum hardware.",quant-ph,arxiv,api_search_arxiv.json,1,
e35ea72a378e,Finding the Optimal Currency Composition of Foreign Exchange Reserves with a Quantum Computer,Martin Vesely,2023,arXiv,,"Portfolio optimization is an inseparable part of strategic asset allocation at the Czech National Bank. Quantum computing is a new technology offering algorithms for that problem. The capabilities and limitations of quantum computers with regard to portfolio optimization should therefore be investigated. In this paper, we focus on applications of quantum algorithms to dynamic portfolio optimization based on the Markowitz model. In particular, we compare algorithms for universal gate-based quantum computers (the QAOA, the VQE and Grover adaptive search), single-purpose quantum annealers, the classical exact branch and bound solver and classical heuristic algorithms (simulated annealing and genetic optimization). To run the quantum algorithms we use the IBM Quantum\textsuperscript{TM} gate-based quantum computer. We also employ the quantum annealer offered by D-Wave. We demonstrate portfolio optimization on finding the optimal currency composition of the CNB's FX reserves. A secondary goal of the paper is to provide staff of central banks and other financial market regulators with literature on quantum optimization algorithms, because financial firms are active in finding possible applications of quantum computing.",econ.GN; q-fin.CP; quant-ph,arxiv,api_search_arxiv.json,1,
17e05278776e,A Brief Review of Quantum Machine Learning for Financial Services,Mina Doosti; Petros Wallden; Conor Brian Hamill; Robert Hankache; Oliver Thomson Brown; Chris Heunen,2024,arXiv,,"This review paper examines state-of-the-art algorithms and techniques in quantum machine learning with potential applications in finance. We discuss QML techniques in supervised learning tasks, such as Quantum Variational Classifiers, Quantum Kernel Estimation, and Quantum Neural Networks (QNNs), along with quantum generative AI techniques like Quantum Transformers and Quantum Graph Neural Networks (QGNNs). The financial applications considered include risk management, credit scoring, fraud detection, and stock price prediction. We also provide an overview of the challenges, potential, and limitations of QML, both in these specific areas and more broadly across the field. We hope that this can serve as a quick guide for data scientists, professionals in the financial sector, and enthusiasts in this area to understand why quantum computing and QML in particular could be interesting to explore in their field of expertise.",quant-ph; cs.CE,arxiv,api_search_arxiv.json,1,
47412220e1bb,Quantum Computational Algorithms for Derivative Pricing and Credit Risk in a Regime Switching Economy,Eric Ghysels; Jack Morgan; Hamed Mohammadbagherpoor,2023,arXiv,,"Quantum computers are not yet up to the task of providing computational advantages for practical stochastic diffusion models commonly used by financial analysts. In this paper we introduce a class of stochastic processes that are both realistic in terms of mimicking financial market risks as well as more amenable to potential quantum computational advantages. The type of models we study are based on a regime switching volatility model driven by a Markov chain with observable states. The basic model features a Geometric Brownian Motion with drift and volatility parameters determined by the finite states of a Markov chain. We study algorithms to estimate credit risk and option pricing on a gate-based quantum computer. These models bring us closer to realistic market settings, and therefore quantum computing closer the realm of practical applications.",quant-ph; q-fin.CP,arxiv,api_search_arxiv.json,1,
3c79c53d5d90,Portfolio Optimization with Digitized-Counterdiabatic Quantum Algorithms,N. N. Hegade; P. Chandarana; K. Paul; X. Chen; F. Albarrán-Arriagada; E. Solano,2021,arXiv,10.1103/PhysRevResearch.4.043204,"We consider digitized-counterdiabatic quantum computing as an advanced paradigm to approach quantum advantage for industrial applications in the NISQ era. We apply this concept to investigate a discrete mean-variance portfolio optimization problem, showing its usefulness in a key finance application. Our analysis shows a drastic improvement in the success probabilities of the resulting digital quantum algorithm when approximate counterdiabatic techniques are introduced. Along these lines, we discuss the enhanced performance of our methods over variational quantum algorithms like QAOA and DC-QAOA.",quant-ph; cond-mat.mes-hall,arxiv,api_search_arxiv.json,1,
ce2db00aac7a,Quantum algorithm for credit valuation adjustments,Javier Alcazar; Andrea Cadarso; Amara Katabarwa; Marta Mauri; Borja Peropadre; Guoming Wang; Yudong Cao,2021,arXiv,10.1088/1367-2630/ac5003,"Quantum mechanics is well known to accelerate statistical sampling processes over classical techniques. In quantitative finance, statistical samplings arise broadly in many use cases. Here we focus on a particular one of such use cases, credit valuation adjustment (CVA), and identify opportunities and challenges towards quantum advantage for practical instances. To improve the depths of quantum circuits for solving such problem, we draw on various heuristics that indicate the potential for significant improvement over well-known techniques such as reversible logical circuit synthesis. In minimizing the resource requirements for amplitude amplification while maximizing the speedup gained from the quantum coherence of a noisy device, we adopt a recently developed Bayesian variant of quantum amplitude estimation using engineered likelihood functions (ELF). We perform numerical analyses to characterize the prospect of quantum speedup in concrete CVA instances over classical Monte Carlo simulations.",quant-ph; q-fin.MF,arxiv,api_search_arxiv.json,1,
a5b68f8e6d90,Financial Fraud Detection: A Comparative Study of Quantum Machine Learning Models,Nouhaila Innan; Muhammad Al-Zafar Khan; Mohamed Bennai,2023,arXiv,10.1142/S0219749923500442,"In this research, a comparative study of four Quantum Machine Learning (QML) models was conducted for fraud detection in finance. We proved that the Quantum Support Vector Classifier model achieved the highest performance, with F1 scores of 0.98 for fraud and non-fraud classes. Other models like the Variational Quantum Classifier, Estimator Quantum Neural Network (QNN), and Sampler QNN demonstrate promising results, propelling the potential of QML classification for financial applications. While they exhibit certain limitations, the insights attained pave the way for future enhancements and optimisation strategies. However, challenges exist, including the need for more efficient Quantum algorithms and larger and more complex datasets. The article provides solutions to overcome current limitations and contributes new insights to the field of Quantum Machine Learning in fraud detection, with important implications for its future development.",quant-ph; cs.LG; q-fin.GN,arxiv,api_search_arxiv.json,1,
8bb4c5424927,FiD-QAE: A Fidelity-Driven Quantum Autoencoder for Credit Card Fraud Detection,Mansour El Alami; Adam Innan; Nouhaila Innan; Muhammad Shafique; Mohamed Bennai,2025,arXiv,,"Credit card fraud detection is a critical task in financial security, as fraudulent transactions are rare, highly imbalanced, and often resemble legitimate ones. A wide range of classical machine learning methods, as well as more recent quantum machine learning approaches, have been investigated to address this challenge, each providing valuable progress but also leaving open questions regarding scalability, robustness, and adaptability to evolving fraud patterns. In this work, we introduce the Fidelity-based Quantum Autoencoder (FiD-QAE), a quantum architecture that employs fidelity estimation as the decision criterion for anomaly detection. Transactions are encoded into quantum states, compressed through a variational quantum circuit, and evaluated using the SWAP test to distinguish legitimate from fraudulent transactions. We conduct a comprehensive evaluation of FiD-QAE, including statistical analyses, multiple performance metrics, and robustness tests under quantum noise models. The results show that FiD-QAE maintains consistent performance across different imbalance levels and preserves robustness in noisy conditions. Moreover, validation on IBM Quantum hardware backends confirms the feasibility of our approach on real devices, with outcomes consistent with simulation. These findings position quantum fidelity as a powerful criterion for anomaly detection and highlight FiD-QAE as a promising direction that complements existing classical and quantum approaches, offering robustness and generalizability for financial fraud detection in realistic environments.",quant-ph,arxiv,api_search_arxiv.json,1,
eb0c39bcd618,From Portfolio Optimization to Quantum Blockchain and Security: A Systematic Review of Quantum Computing in Finance,Abha Naik; Esra Yeniaras; Gerhard Hellstern; Grishma Prasad; Sanjay Kumar Lalta Prasad Vishwakarma,2023,arXiv,,"In this paper, we provide an overview of the recent work in the quantum finance realm from various perspectives. The applications in consideration are Portfolio Optimization, Fraud Detection, and Monte Carlo methods for derivative pricing and risk calculation. Furthermore, we give a comprehensive overview of the applications of quantum computing in the field of blockchain technology which is a main concept in fintech. In that sense, we first introduce the general overview of blockchain with its main cryptographic primitives such as digital signature algorithms, hash functions, and random number generators as well as the security vulnerabilities of blockchain technologies after the merge of quantum computers considering Shor's quantum factoring and Grover's quantum search algorithms. We then discuss the privacy preserving quantum-resistant blockchain systems via threshold signatures, ring signatures, and zero-knowledge proof systems i.e. ZK-SNARKs in quantum resistant blockchains. After emphasizing the difference between the quantum-resistant blockchain and quantum-safe blockchain we mention the security countermeasures to take against the possible quantumized attacks aiming these systems. We finalize our discussion with quantum blockchain, efficient quantum mining and necessary infrastructures for constructing such systems based on quantum computing. This review has the intention to be a bridge to fill the gap between quantum computing and one of its most prominent application realms: Finance. We provide the state-of-the-art results in the intersection of finance and quantum technology for both industrial practitioners and academicians.",cs.CR; q-fin.CP; quant-ph,arxiv,api_search_arxiv.json,1,
f792c5e92b0c,Prospects and challenges of quantum finance,Adam Bouland; Wim van Dam; Hamed Joorati; Iordanis Kerenidis; Anupam Prakash,2020,arXiv,,"Quantum computers are expected to have substantial impact on the finance industry, as they will be able to solve certain problems considerably faster than the best known classical algorithms. In this article we describe such potential applications of quantum computing to finance, starting with the state-of-the-art and focusing in particular on recent works by the QC Ware team. We consider quantum speedups for Monte Carlo methods, portfolio optimization, and machine learning. For each application we describe the extent of quantum speedup possible and estimate the quantum resources required to achieve a practical speedup. The near-term relevance of these quantum finance algorithms varies widely across applications - some of them are heuristic algorithms designed to be amenable to near-term prototype quantum computers, while others are proven speedups which require larger-scale quantum computers to implement. We also describe powerful ways to bring these speedups closer to experimental feasibility - in particular describing lower depth algorithms for Monte Carlo methods and quantum machine learning, as well as quantum annealing heuristics for portfolio optimization. This article is targeted at financial professionals and no particular background in quantum computation is assumed.",q-fin.CP; quant-ph,arxiv,api_search_arxiv.json,1,
349c85ac46df,Efficient Hamiltonian Simulation for Solving Option Price Dynamics,Javier Gonzalez-Conde; Ángel Rodríguez-Rozas; Enrique Solano; Mikel Sanz,2021,arXiv,10.1103/PhysRevResearch.5.043220,"Pricing financial derivatives, in particular European-style options at different time-maturities and strikes, means a relevant problem in finance. The dynamics describing the price of vanilla options when constant volatilities and interest rates are assumed, is governed by the Black-Scholes model, a linear parabolic partial differential equation with terminal value given by the pay-off of the option contract and no additional boundary conditions. Here, we present a digital quantum algorithm to solve Black-Scholes equation on a quantum computer by mapping it to the Schrödinger equation. The non-Hermitian nature of the resulting Hamiltonian is solved by embedding its propagator into an enlarged Hilbert space by using only one additional ancillary qubit. Moreover, due to the choice of periodic boundary conditions, given by the definition of the discretized momentum operator, we duplicate the initial condition, which substantially improves the stability and performance of the protocol. The algorithm shows a feasible approach for using efficient Hamiltonian simulation techniques as Quantum Signal Processing to solve the price dynamics of financial derivatives on a digital quantum computer. Our approach differs from those based on Monte Carlo integration, exclusively focused on sampling the solution assuming the dynamics is known. We report expected accuracy levels comparable to classical numerical algorithms by using 9 qubits to simulate its dynamics on a fault-tolerant quantum computer, and an expected success probability of the post-selection procedure due to the embedding protocol above 60%.",quant-ph; q-fin.GN; q-fin.PR,arxiv,api_search_arxiv.json,1,
d85be19938f4,Quantum Computation for Pricing the Collateralized Debt Obligations,Hao Tang; Anurag Pal; Lu-Feng Qiao; Tian-Yu Wang; Jun Gao; Xian-Min Jin,2020,arXiv,,"Collateralized debt obligation (CDO) has been one of the most commonly used structured financial products and is intensively studied in quantitative finance. By setting the asset pool into different tranches, it effectively works out and redistributes credit risks and returns to meet the risk preferences for different tranche investors. The copula models of various kinds are normally used for pricing CDOs, and the Monte Carlo simulations are required to get their numerical solution. Here we implement two typical CDO models, the single-factor Gaussian copula model and Normal Inverse Gaussian copula model, and by applying the conditional independence approach, we manage to load each model of distribution in quantum circuits. We then apply quantum amplitude estimation as an alternative to Monte Carlo simulation for CDO pricing. We demonstrate the quantum computation results using IBM Qiskit. Our work addresses a useful task in finance instrument pricing, significantly broadening the application scope for quantum computing in finance.",q-fin.RM; quant-ph,arxiv,api_search_arxiv.json,1,
